message,product_price,player,round,decision,counteroffer
I have a great product that I think you'll love. Would you like to make an offer on it?,150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $150 is a bit steep for me. How about $85?",85.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"I understand that $150 is a bit high, but I need to make a profit. How about we meet in the middle at $115?",115.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down, but $115 is still a bit more than I'm willing to spend. Let's try $95. If we can reach an agreement here, we can both walk away happy.",95.0,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I'm getting close to my minimum price, but I'm still not willing to go as low as $95. How about we meet in the middle of our last two offers at $105?",105.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm still trying to stay within my budget. Let's try $100.  It's a fair price for both of us, and we can get this deal done.",100.0,Bob,6,,
,,Alice,6,RejectOffer,110.0
"I'm not willing to go below $110, as that's my minimum price. I'm willing to compromise, but I need to make a profit. How about we meet at $110?",110.0,Alice,7,,
,,Bob,7,BuyFromJhon,
