product_price,player,round,decision
200.0,Alice,1,
,Bob,1,RejectOffer
150.0,Bob,2,
,Alice,2,RejectOffer
175.0,Alice,3,
,Bob,3,RejectOffer
160.0,Bob,4,
,Alice,4,RejectOffer
170.0,Alice,5,
,Bob,5,RejectOffer
165.0,Bob,6,
,Alice,6,RejectOffer
168.0,Alice,7,
,Bob,7,RejectOffer
162.0,Bob,8,
,Alice,8,RejectOffer
167.0,Alice,9,
,Bob,9,RejectOffer
163.0,Bob,10,
,Alice,10,RejectOffer
169.0,Alice,11,
,Bob,11,RejectOffer
162.0,Bob,12,
,Alice,12,RejectOffer
166.0,Alice,13,
,Bob,13,RejectOffer
161.0,Bob,14,
,Alice,14,RejectOffer
164.0,Alice,15,
,Bob,15,RejectOffer
160.0,Bob,16,
,Alice,16,RejectOffer
163.0,Alice,17,
,Bob,17,RejectOffer
159.0,Bob,18,
,Alice,18,RejectOffer
162.0,Alice,19,
,Bob,19,RejectOffer
158.0,Bob,20,
,Alice,20,RejectOffer
161.0,Alice,21,
,Bob,21,RejectOffer
157.0,Bob,22,
,Alice,22,RejectOffer
160.0,Alice,23,
,Bob,23,RejectOffer
156.0,Bob,24,
,Alice,24,RejectOffer
159.0,Alice,25,
,Bob,25,RejectOffer
155.0,Bob,26,
,Alice,26,RejectOffer
158.0,Alice,27,
,Bob,27,RejectOffer
154.0,Bob,28,
,Alice,28,RejectOffer
157.0,Alice,29,
,Bob,29,RejectOffer
153.0,Bob,30,
,Alice,30,SellToJhon
