message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a great deal on this fantastic product. I think you'll really love it!",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I appreciate you reaching out.  $120 is a bit more than I'm comfortable spending. How about $85?",85.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"Thanks for your offer, Bob. I can do a bit better than that. I'm willing to meet you halfway between $120 and $85. How about $102.50?",102.5,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $102.50 is still a bit high for me. I'm happy to meet you at $90.  Let me know what you think.",90.0,Bob,4,,
,,Alice,4,RejectOffer,95.0
"I can see you're really interested in this product, Bob! I'm willing to come down a bit more. How about we meet at $92.50?",92.5,Alice,5,,
,,Bob,5,BuyFromJhon,
