message,product_price,player,round,decision
"Hi Bob, I'm offering you my product for $9500. It's a great deal, and I'm confident you'll find it very valuable. Let me know what you think.",9500.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I appreciate the value of your product. I am willing to pay $9000 for it.",9000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but I'm aiming for a slightly higher price. How about $9250? I'm willing to work with you to find a solution that benefits us both.",9250.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your position, Alice. I am still interested in purchasing your product. Would $9100 be within your consideration?",9100.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your persistence. I'm willing to meet you halfway at $9150. This is my final offer, and I believe it's a fair price for both of us.",9150.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your offer, Alice. Considering my budget constraints, I would like to propose $9100 for the product. I hope this aligns better with your expectations.",9100.0,Bob,6,
,,Alice,6,SellToJhon
