product_price,player,round,decision
15000.0,Alice,1,
,Bob,1,RejectOffer
8000.0,Bob,2,
,Alice,2,RejectOffer
12000.0,Alice,3,
,Bob,3,RejectOffer
9000.0,Bob,4,
,Alice,4,RejectOffer
11000.0,Alice,5,
,Bob,5,RejectOffer
10000.0,Bob,6,
,Alice,6,RejectOffer
10500.0,Alice,7,
,Bob,7,RejectOffer
10000.0,Bob,8,
,Alice,8,RejectOffer
10250.0,Alice,9,
,Bob,9,RejectOffer
10000.0,Bob,10,
,Alice,10,RejectOffer
10125.0,Alice,11,
,Bob,11,RejectOffer
10000.0,Bob,12,
,Alice,12,RejectOffer
10062.5,Alice,13,
,Bob,13,RejectOffer
10000.0,Bob,14,
,Alice,14,RejectOffer
10031.25,Alice,15,
,Bob,15,RejectOffer
10000.0,Bob,16,
,Alice,16,RejectOffer
10015.62,Alice,17,
,Bob,17,RejectOffer
10000.0,Bob,18,
,Alice,18,RejectOffer
10007.81,Alice,19,
,Bob,19,RejectOffer
10000.0,Bob,20,
,Alice,20,RejectOffer
10003.91,Alice,21,
,Bob,21,RejectOffer
10000.0,Bob,22,
,Alice,22,RejectOffer
10001.96,Alice,23,
,Bob,23,RejectOffer
10000.0,Bob,24,
,Alice,24,RejectOffer
10000.48,Alice,25,
,Bob,25,AcceptOffer
