alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's start with a fair split!,Alice,1,
,,,Bob,1,reject
50.0,50.0,"Meet you in the middle, let's try again!",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'll meet you halfway, but not quite there",Alice,3,
,,,Bob,3,reject
40.0,60.0,"I'll take a bigger share, but still be reasonable!",Bob,4,
,,,Alice,4,reject
45.0,55.0,"I'll compromise again, but don't expect me to give away too much",Alice,5,
,,,Bob,5,reject
30.0,70.0,"Getting closer to what I want, but still willing to compromise!",Bob,6,
,,,Alice,6,reject
42.0,58.0,"I'm getting desperate, but I'll try to make a strong case for myself",Alice,7,
,,,Bob,7,reject
20.0,80.0,"Getting aggressive, but still willing to give you something!",Bob,8,
,,,Alice,8,reject
38.0,62.0,"I'm making a last-ditch effort, but I'm not giving up yet",Alice,9,
,,,Bob,9,reject
10.0,90.0,"Taking a hardline, but still willing to make a deal!",Bob,10,
,,,Alice,10,accept
