message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss the sale of this incredible product with you. I believe it's a game-changer, and I'm confident you'll love it. I'm willing to offer it to you for $900,000. This is a great deal, considering its true value to you is $1,000,000. What do you think?",900000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thanks for the offer.  I'm very interested in the product, but $900,000 is a bit high for me. Would you consider a lower price?",650000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand your concerns about the price, and I'm willing to meet you halfway. I can offer the product to you for $750,000. This is a significant discount from my initial offer, and I believe it's a fair price considering the product's value to you. What do you think?",750000.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, I appreciate you working with me on the price.  $750,000 is closer, but I'm aiming for something a bit more budget-friendly. Could you consider $700,000?",700000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I'm glad we're getting closer to a deal. However, I'm not willing to go any lower than $725,000. I've already compromised a lot on the price, and I need to make sure I'm getting a fair return on my investment. What do you think?",725000.0,Alice,5,
,,Bob,5,AcceptOffer
