alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split it fairly, I get a bit more",Alice,1,
,,,Bob,1,reject
5500.0,4500.0,Your share is decreasing faster than mine. Let's be practical and split it fairly while it's still worthwhile for you.,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"I'll meet you halfway on the last offer, but I still need a bit more",Alice,3,
,,,Bob,3,reject
5300.0,4700.0,"Time is running out, Alice. This is a good deal for both of us. Let's settle before we both lose more.",Bob,4,
,,,Alice,4,reject
5700.0,4300.0,"I'll take a smaller share than before, but I still think I deserve more than you're offering",Alice,5,
,,,Bob,5,reject
5200.0,4800.0,"Alice, this is getting ridiculous.  Take this offer before inflation eats away at your share even more.",Bob,6,
,,,Alice,6,accept
