product_price,player,round,decision
20000.0,Alice,1,
,Bob,1,RejectOffer
10000.0,Bob,2,
,Alice,2,RejectOffer
18000.0,Alice,3,
,Bob,3,RejectOffer
12000.0,Bob,4,
,Alice,4,RejectOffer
16500.0,Alice,5,
,Bob,5,RejectOffer
13000.0,Bob,6,
,Alice,6,RejectOffer
15500.0,Alice,7,
,Bob,7,RejectOffer
14000.0,Bob,8,
,Alice,8,RejectOffer
15000.0,Alice,9,
,Bob,9,RejectOffer
14500.0,Bob,10,
,Alice,10,RejectOffer
14750.0,Alice,11,
,Bob,11,RejectOffer
14250.0,Bob,12,
,Alice,12,RejectOffer
14500.0,Alice,13,
,Bob,13,RejectOffer
14375.0,Bob,14,
,Alice,14,RejectOffer
14400.0,Alice,15,
,Bob,15,RejectOffer
14300.0,Bob,16,
,Alice,16,RejectOffer
14350.0,Alice,17,
,Bob,17,RejectOffer
14275.0,Bob,18,
,Alice,18,RejectOffer
14325.0,Alice,19,
,Bob,19,RejectOffer
14300.0,Bob,20,
,Alice,20,SellToJhon
