alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's be fair and avoid the risks of inflation. I propose a 60/40 split.,Alice,1,
,,,Bob,1,reject
4400.0,5600.0,"I appreciate the offer, Alice, but the inflation hits me harder. How about a 56/44 split in my favor? This way, we both benefit significantly.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, inflation is working against you.  My 60/40 split was fair, but I'm willing to meet in the middle at 55/45.",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Alice, the clock is ticking, and the inflation is eating away at our potential gains. I'm proposing a 52/48 split.  It's a strong offer considering the circumstances.",Bob,4,
,,,Alice,4,reject
5300.0,4700.0,"Bob, I'm trying to be fair, but you need to be realistic about the impact of inflation. This is my final compromise.",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"Alice, this is ridiculous.  Let's just split it evenly and call it a day.  Any more rounds and the inflation will rob us both.",Bob,6,
,,,Alice,6,accept
