alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split it fairly, 60-40",Alice,1,
,,,Bob,1,reject
25.0,75.0,"I'll take a slightly bigger share, but still a fair offer",Bob,2,
,,,Alice,2,reject
45.0,55.0,"I'll give you a bit more, but I still think 45-55 is a fair split",Alice,3,
,,,Bob,3,reject
20.0,80.0,"I'm willing to compromise, but I think 80-20 is a more reasonable split",Bob,4,
,,,Alice,4,reject
40.0,60.0,"I'll meet you halfway, 40-60 is a more reasonable compromise",Alice,5,
,,,Bob,5,accept
