alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly. Fair is fair, right?",Alice,1,
,,,Bob,1,reject
45.0,55.0,Let's adjust the split slightly in my favor. It's still a good deal for you!,Bob,2,
,,,Alice,2,reject
47.0,53.0,"I'm willing to compromise, but I need a little more than 45. Let's find a middle ground.",Alice,3,
,,,Bob,3,reject
43.0,57.0,"I'm willing to meet you halfway between my previous offer and your last one. This is a fair compromise, considering the circumstances.",Bob,4,
,,,Alice,4,reject
45.0,55.0,I'm sticking to my offer from round 3.  Let's find a solution that benefits us both.,Alice,5,
,,,Bob,5,reject
42.0,58.0,"I'm willing to make a deal, but I need to prioritize my own interests. Considering the current situation, this is a relatively fair offer. Keep in mind that the longer we wait, the less the money is worth to you. Let's settle this now and avoid further losses.",Bob,6,
,,,Alice,6,reject
43.0,57.0,"I'm still holding out for a slightly better deal, but I'm willing to compromise.  Let's find a middle ground that works for both of us.",Alice,7,
,,,Bob,7,accept
