alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. This offer benefits us both.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think 60-40 is more than fair, considering the inflation hits you harder.",Bob,2,
,,,Alice,2,reject
50.0,50.0,"Bob, this is ridiculous. I'm taking a significant hit from inflation. Let's be reasonable and split it 50/50.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Inflation is taking its toll on your share, I'm willing to take a bit more. This is my best offer yet.",Bob,4,
,,,Alice,4,reject
45.0,55.0,"Bob, this is getting ridiculous. I understand you're trying to maximize your gain, but I need to get something reasonable out of this deal.  This is my final offer.",Alice,5,
,,,Bob,5,accept
