alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's start with a fair split, Bob. We can always negotiate from here.",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"I'll give you a slightly smaller share this round, but I'm still willing to negotiate",Bob,2,
,,,Alice,2,reject
4200.0,5800.0,"I'm willing to meet you halfway, but I need a bit more to make it worth my while.",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"I'm willing to give you a slightly larger share this round, but I'm not willing to give up too much",Bob,4,
,,,Alice,4,reject
4800.0,5200.0,"I'm starting to get a bit desperate, Bob. I need a better deal than this.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"I'm still not willing to give up too much, but I'm willing to meet you halfway",Bob,6,
,,,Alice,6,reject
5500.0,4500.0,"I'm running out of options, Bob. I need a better deal now or I'll be left with nothing.",Alice,7,
,,,Bob,7,accept
