alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I'm willing to give you a bit more, but I think I deserve the majority",Bob,2,
,,,Alice,2,reject
420000.0,580000.0,"I'm willing to compromise, but I think I deserve a bit more",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"I'm willing to give you a bit less, but I think I deserve more than that",Bob,4,
,,,Alice,4,reject
360000.0,640000.0,"I'm willing to give you a bit more, but I think I deserve a decent share",Alice,5,
,,,Bob,5,reject
200000.0,800000.0,"I'm getting a bit desperate, but I still think I deserve the majority",Bob,6,
,,,Alice,6,reject
320000.0,680000.0,"I'm willing to compromise, but I think I deserve a bit more",Alice,7,
,,,Bob,7,accept
