message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for sale. I think you'll really love it! I'm looking for $150 for it.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hey Alice, $150 is a bit too steep for me. I'm really interested in the product, but I'm only willing to pay $105. Let me know what you think.",105.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"Hi Bob, thanks for your offer, but I'm afraid $105 is a bit too low for me. I'm willing to meet you halfway and offer you the product for $135. Let me know if that's more to your liking.",135.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down, but $135 is still a bit out of my budget. I'm willing to go up to $115. If you're not willing to accept that, I'll have to take my business elsewhere.",115.0,Bob,4,,
,,Alice,4,RejectOffer,130.0
"Hi Bob, I understand you're trying to stay within your budget, but I still need to make a profit. I'm willing to meet you halfway again and offer you the product for $130. Let me know if that's more acceptable to you.",130.0,Alice,5,,
,,Bob,5,BuyFromJhon,
