message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product at a special price. I think you'll really love it!",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Alice, thanks for the offer, but that price is a bit too high for me. I'm interested in the product, but I'd be willing to pay closer to $80.",80.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand you're looking for a good deal, Bob. I'm willing to meet you halfway, but I still need to make a profit. How about we meet at $120?",120.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down, Alice. How about we settle on $95? That's a fair compromise.",95.0,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I'm still a bit above $95, Bob. I'm willing to make one more concession, but I need to think about my costs. How about we meet at $105?",105.0,Alice,5,,
,,Bob,5,BuyFromJhon,
