message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this great product at a special price of $180. It's a fantastic deal, and I think you'll really love it!",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Alice, I appreciate the offer, but $180 is a bit too high for me. I'm willing to pay $120 for the product. What do you think?",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I appreciate your offer, Bob, but I was thinking more along the lines of $160. It's a fair price considering the product's value to you. What do you think?",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I understand you value the product highly, but $160 is still above my budget. Let's split the difference - I'll offer you $140 for it. This way, we both get a good deal.",140.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I appreciate your willingness to compromise, Bob, but I'm not quite ready to meet you at $140. I'm thinking more along the lines of $155. It's a fair price that still allows me to make a profit, and I think you'll find it's a good value for the product.",155.0,Alice,5,,
,,Bob,5,BuyFromJhon,
