alice_gain,bob_gain,message,player,round,decision
8000.0,2000.0,Accept my generous offer and we can end the game quickly!,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"This is a fair split, let's end this quickly.",Bob,2,
,,"Not bad, but I was hoping for a bit more. Let's keep negotiating!",Alice,2,reject
5500.0,4500.0,"This is a fair split, but I'm willing to give you a bit more. What do you say?",Alice,3,
,,,Bob,3,reject
5000.0,5000.0,"Let's split it evenly. It's the fairest option, and we can avoid further inflation.",Bob,4,
,,I'd rather not split it evenly. I think I can do better than that.,Alice,4,reject
6500.0,3500.0,"I'm getting a bit desperate, but I'm still willing to give you a decent share. Take it or leave it!",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,I'm sticking with my previous offer. Let's settle this before things get worse.,Bob,6,
,,"Fine, I'll take the smaller share. Let's end this before it's too late!",Alice,6,accept
