message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to discuss the sale of this incredible product with you. I believe it's a game-changer, and I'm confident you'll love it. I'm willing to offer it to you for $900,000. What are your thoughts?",900000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer. While I agree the product is valuable, I'm thinking more along the lines of $650,000. Let me know what you think.",650000.0,Bob,2,,
,,Alice,2,RejectOffer,850000.0
"Hi Bob, I appreciate your counteroffer of $650,000, but I was really hoping we could meet in the middle. I'm willing to compromise, but I need to make a profit. I'm now offering the product to you for $850,000. Let me know if this is more to your liking.",850000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you trying to find a compromise.  How about we settle at $725,000? I think that's a fair deal for both of us.",725000.0,Bob,4,,
,,Alice,4,RejectOffer,775000.0
"Hi Bob, I appreciate your persistence, and I'm glad we're getting closer to a deal. However, I still need to make a profit. I'm willing to meet you halfway between our last two offers, so I'm now offering the product to you for $750,000. Let's see if we can finalize the deal.",750000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, you're right, we are getting close!  I can see you're motivated to sell, so I'll offer $737,000 and we can wrap this up.",737000.0,Bob,6,,
,,Alice,6,RejectOffer,760000.0
"Hi Bob, I appreciate your continued interest in the product, and I'm glad we're still in talks. I'm willing to meet you at $737,000 halfway, so I'm now offering the product to you for $758,500. Let's see if we can get this deal done!",758500.0,Alice,7,,
,,Bob,7,RejectOffer,
"Alice, it seems like we're down to the wire here. I'm willing to go up slightly to $745,000 to get this finalized today. What do you say?",745000.0,Bob,8,,
,,Alice,8,RejectOffer,750000.0
"Hi Bob, I appreciate your persistence, and I'm glad we're still in talks. I'm willing to meet you at $745,000 halfway, so I'm now offering the product to you for $747,500. Let's try to get this deal done!",747500.0,Alice,9,,
,,Bob,9,AcceptOffer,
