alice_gain,bob_gain,message,player,round,decision
5250.0,4750.0,"Let's split the money fairly, Bob. This offer benefits both of us.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I think I deserve a bit more, don't you?",Bob,2,
,,,Alice,2,reject
5000.0,5000.0,"Bob, let's be realistic. A 50/50 split is the fairest option here. Time is running out and inflation is hurting both of us.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"I'm willing to negotiate, but I still think I deserve a bigger share.",Bob,4,
,,,Alice,4,reject
4800.0,5200.0,"Bob, this offer is a compromise.  We're both losing money the longer this goes on.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"I'm increasing my share, as the inflation is hurting you more than me. It's time to decide.",Bob,6,
,,,Alice,6,reject
4500.0,5500.0,"Bob, I'm trying to be reasonable, but this is getting ridiculous.  Take this offer or we both lose!",Alice,7,
,,,Bob,7,reject
3800.0,6200.0,"You're running out of time, and inflation is taking its toll. I'm being generous with this offer.",Bob,8,
,,,Alice,8,reject
4300.0,5700.0,"Bob, this is getting us nowhere. I'm taking a hit on my share, let's close this deal before we both lose out.",Alice,9,
,,,Bob,9,reject
3500.0,6500.0,Inflation is killing your share. This is my final serious offer. Take it or risk losing everything.,Bob,10,
,,,Alice,10,accept
