message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a unique opportunity to purchase a high-end product that I think you'll really appreciate. Would you like to make an offer for the product?",25000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $25000 is a bit out of my budget. Would you be willing to consider a price of $18000?",18000.0,Bob,2,,
,,Alice,2,RejectOffer,22000.0
"I appreciate your interest in the product, Bob. I'm willing to meet you halfway, but I'm still a bit above $18000. Would you be willing to consider $20000?",20000.0,Alice,3,,
,,Bob,3,RejectOffer,
I'm still a bit above my budget. Would you be willing to consider a price of $19000?,19000.0,Bob,4,,
,,Alice,4,RejectOffer,21000.0
"I'm getting closer to your budget, Bob. I'm willing to make one more concession. Would you be willing to meet me at $21000?",21000.0,Alice,5,,
,,Bob,5,RejectOffer,
I'm still not comfortable with $21000. Would you be willing to consider a price of $19500?,19500.0,Bob,6,,
,,Alice,6,RejectOffer,20500.0
"I'm not willing to go as low as $19500, Bob. I'm willing to meet you in the middle at $20250. This is my final concession, so I hope we can come to an agreement.",20250.0,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your willingness to meet me in the middle, but I'm still a bit above my budget. Would you be willing to consider a price of $19000?",19000.0,Bob,8,,
,,Alice,8,SellToJhon,
