alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly to start, Bob!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you a slightly smaller share, but I think this is a fair compromise",Bob,2,
,,,Alice,2,reject
4200.0,5800.0,"I'll take a slightly larger share this time, but I'm still willing to compromise",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"I'm willing to give you a smaller share, but I think this is a good balance",Bob,4,
,,,Alice,4,reject
3600.0,6400.0,"I'll take a smaller share this time, but I'm hoping we can finalize the deal",Alice,5,
,,,Bob,5,accept
