message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! That's a bit too steep for me right now.  Would you consider $65?",65.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"I understand that $120 was a bit high for you, but $65 is a bit low for me. I'm willing to meet you in the middle at $90.",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. How about we split the difference and do $75?",75.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I like the spirit of compromise, Bob! However, $75 is still a bit low for me. I'm willing to meet you at $85, which is closer to my minimum price.",85.0,Alice,5,,
,,Bob,5,BuyFromJhon,
