message,product_price,player,round,decision
"Hello Bob, I'm excited to be offering you the opportunity to purchase this product. Given its value, I'm initially proposing a price of $1,800,000. I believe this is a fair starting point for negotiations.  What are your thoughts?",1800000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thanks for the offer. That's a bit high for me though.  I'd be willing to pay $1,000,000.  What do you think?",1000000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate you countering.  While $1,000,000 is a bit too low for me to consider, I'm willing to be flexible. How about we meet in the middle at $1,400,000?",1400000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you working with me on this, Alice. That said, $1,400,000 is still a little steep for my budget. How about we settle at $1,150,000?",1150000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I see that we're getting closer.  I can tell you're serious about this purchase.  How about we make this the final offer - $1,300,000, and we have a deal?",1300000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, you're right, we're getting close.  I'm willing to go up a little bit to meet your offer. How about $1,225,000?",1225000.0,Bob,6,
,,Alice,6,AcceptOffer
