product_price,player,round,decision
7500.0,Alice,1,
,Bob,1,RejectOffer
7200.0,Bob,2,
,Alice,2,RejectOffer
7400.0,Alice,3,
,Bob,3,RejectOffer
7300.0,Bob,4,
,Alice,4,RejectOffer
7350.0,Alice,5,
,Bob,5,RejectOffer
7250.0,Bob,6,
,Alice,6,RejectOffer
7300.0,Alice,7,
,Bob,7,RejectOffer
7250.0,Bob,8,
,Alice,8,RejectOffer
7275.0,Alice,9,
,Bob,9,RejectOffer
7250.0,Bob,10,
,Alice,10,RejectOffer
7260.0,Alice,11,
,Bob,11,RejectOffer
7250.0,Bob,12,
,Alice,12,RejectOffer
7265.0,Alice,13,
,Bob,13,RejectOffer
7250.0,Bob,14,
,Alice,14,RejectOffer
7262.5,Alice,15,
,Bob,15,RejectOffer
7250.0,Bob,16,
,Alice,16,RejectOffer
7257.5,Alice,17,
,Bob,17,RejectOffer
7250.0,Bob,18,
,Alice,18,RejectOffer
7253.75,Alice,19,
,Bob,19,RejectOffer
7250.0,Bob,20,
,Alice,20,RejectOffer
7251.25,Alice,21,
,Bob,21,RejectOffer
7250.0,Bob,22,
,Alice,22,RejectOffer
7250.5,Alice,23,
,Bob,23,AcceptOffer
