message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you our premium product. It's worth $150 to you, and I believe it's also a great value for the price. I'm offering it to you today for $140. Let me know if this works for you!",140.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but that's a bit steep for me. I'm interested, but I'd be willing to pay closer to $110 for it.",110.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your response, Bob. I understand your position, and I appreciate your willingness to negotiate. I would like to counter your offer with a price of $125 for the product. This is a fair compromise considering its value to you and my cost. Let me know what you think.",125.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you working with me.  How about we split the difference and do $117?",117.0,Bob,4,
,,Alice,4,RejectOffer
"I'm glad you're open to negotiation, Bob. Considering the value of the product to you and my costs, I propose a price of $122 for the product. I hope this works for you.",122.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, it seems we're getting close.  How about $119 and we have a deal?",119.0,Bob,6,
,,Alice,6,AcceptOffer
