alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's start with a fair split. I'll give you 400k and take the rest.,Alice,1,
,,,Bob,1,reject
300000.0,700000.0,"I'll give you a slightly smaller share, but I think this is still a good deal for both of us.",Bob,2,
,,,Alice,2,reject
420000.0,580000.0,"I'll give you a bit more, but I think 420k is the minimum I'm willing to accept.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I'm willing to meet you halfway, but I think I deserve a bit more for taking on the risk of this negotiation.",Bob,4,
,,,Alice,4,reject
480000.0,520000.0,"I'm willing to give you a slightly larger share, but I'm not going to give away the majority of the money.",Alice,5,
,,,Bob,5,accept
