alice_gain,bob_gain,message,player,round,decision
55.0,45.0,Let's be fair!,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think a 60/40 split is more fair, considering the inflation rate.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering inflation, I'll take a bit more.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Let's compromise. I'll take a bit less, but I think we should split it closer to 55/45.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"I'll take a bit more, considering the increasing inflation difference.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Let's just split it evenly. Inflation is getting out of control, and we're both losing money quickly. ",Bob,6,
,,,Alice,6,reject
62.0,38.0,"I'll take more, as inflation affects you more than me.",Alice,7,
,,,Bob,7,reject
55.0,45.0,We're both losing a lot of money with each passing round. Let's be realistic and split it 45/55 to at least get something.,Bob,8,
,,,Alice,8,reject
65.0,35.0,"Inflation is in my favor, so I'll take a bit more.",Alice,9,
,,,Bob,9,reject
60.0,40.0,We're running out of time. I'm willing to take a smaller share to at least get something. Let's split it 40/60.,Bob,10,
,,,Alice,10,accept
