product_price,player,round,decision
950000.0,Alice,1,
,Bob,1,RejectOffer
920000.0,Bob,2,
,Alice,2,RejectOffer
930000.0,Alice,3,
910000.0,Bob,3,RejectOffer
900000.0,Bob,4,
,Alice,4,RejectOffer
915000.0,Alice,5,
895000.0,Bob,5,RejectOffer
880000.0,Bob,6,
,Alice,6,RejectOffer
890000.0,Alice,7,
875000.0,Bob,7,RejectOffer
870000.0,Bob,8,
,Alice,8,RejectOffer
885000.0,Alice,9,
860000.0,Bob,9,RejectOffer
855000.0,Bob,10,
,Alice,10,RejectOffer
860000.0,Alice,11,
850000.0,Bob,11,RejectOffer
845000.0,Bob,12,
,Alice,12,RejectOffer
850000.0,Alice,13,
,Bob,13,AcceptOffer
