alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's start with a fair split, Bob. I'll give you 400k. What do you say?",Alice,1,
,,,Bob,1,reject
300000.0,700000.0,"I'll give you a smaller share, but I'll still make it a decent offer. What do you think?",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"I'm willing to give you a bit more, but I'm not going to give away all the profit. Take it or leave it.",Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"I'll give you a slightly better offer, but I'm not going to give up too much. Take it or leave it.",Bob,4,
,,,Alice,4,reject
600000.0,400000.0,"I'm going to stick to my original idea, but I'll give you a slightly smaller share. Take it or leave it.",Alice,5,
,,,Bob,5,accept
