alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, Bob. This offer ensures we both benefit.",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split it evenly, Alice. It's the fairest way to go, and we both get a good amount.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Bob, my friend, time is running out. Let's meet in the middle - this offer benefits us both.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Alice, let's be reasonable.  I'm increasing my share slightly, but this still offers a fair outcome for both of us. We need to reach an agreement quickly before inflation eats away at our potential gains.",Bob,4,
,,,Alice,4,reject
5610.0,4390.0,"Bob, we're getting dangerously close to a stalemate. This offer is my final compromise. It's a fair deal considering the time pressure and inflation.",Alice,5,
,,,Bob,5,reject
4200.0,5800.0,"Alice,  I'm willing to give you a bit more, but we need to close this deal soon. We're both losing money with each passing round. This is my final offer before I'm forced to accept anything you give me.",Bob,6,
,,,Alice,6,reject
5429.0,4571.0,"Bob, this is getting ridiculous. Accept this offer now, or we both lose. There's no time for games.",Alice,7,
,,,Bob,7,accept
