alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's be reasonable, 60-40 is a good starting point.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I appreciate your offer, but I think a 60-40 split in my favor is more fair, considering we both have equal power in this game.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Meet me in the middle, 55-45 is a fair compromise.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Let's be reasonable and split it 55-45 in my favor.  We're both losing money with each round, so let's find a compromise before it's too late.",Bob,4,
,,,Alice,4,reject
520000.0,480000.0,"I'm willing to compromise, 52-48 is as close to equal as we'll get.",Alice,5,
,,,Bob,5,reject
480000.0,520000.0,"Let's call it even, 52-48 in my favor. We're both losing a lot of money, so let's end this game before it's too late.",Bob,6,
,,,Alice,6,accept
