alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, it's a fair start!",Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"I'll give you a small share, but I'm not being too generous yet.",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"I'll give you a slightly larger share, but I'm still being cautious.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'll give you a slightly larger share, but I'm not getting desperate yet.",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"I'll give you a bigger share, but I'm not getting desperate yet either.",Alice,5,
,,,Bob,5,reject
100000.0,900000.0,"I'll give you a tiny share, but I'm not going to get taken advantage of.",Bob,6,
,,,Alice,6,reject
800000.0,200000.0,"I'll give you a slightly better deal, but I'm not going to give away too much.",Alice,7,
,,,Bob,7,reject
300000.0,700000.0,"I'll give you a slightly better deal, but I'm still not going to be generous.",Bob,8,
,,,Alice,8,reject
900000.0,100000.0,"I'll give you a small chance at a decent share, but I'm not getting desperate.",Alice,9,
,,,Bob,9,reject
500000.0,500000.0,"I'll give you a 50/50 split, but I'm not sure if it's too late for that.",Bob,10,
,,,Alice,10,accept
