message,product_price,player,round,decision
"I'm excited to offer you this amazing product! I think it's worth a lot to you, and I'm willing to start with a price of $18,000. What do you think?",18000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice, but that's a bit steep for me.  I'm interested, but I'd only be willing to pay around $8,000 for it.",8000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand you're looking for a better deal, Bob. I'm willing to meet you halfway, but I need to make a profit. How about we discuss a price of $12,000?",12000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you coming down, Alice.  While $12,000 is closer, it's still a bit more than I'm comfortable with. Could we possibly settle around $9,500?",9500.0,Bob,4,
,,Alice,4,RejectOffer
"I'm getting closer to your price, Bob, but I still need to make a profit. How about we meet at $11,000? It's a fair compromise, and I think you'll find it's worth it.",11000.0,Alice,5,
,,Bob,5,BuyFromJhon
