round_quality,product_worth,player,round,decision,message
high-quality,12500.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,yes,"I'll take it, but I'm not sure if it's high or low quality"
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"I'll pass, since Alice is not recommending it, and it's probably low quality"
high-quality,12500.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I'll take it, but I'm hoping it's high quality"
high-quality,12500.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"I'll take it, but I'm starting to think I'm getting lucky"
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,"I'm starting to think Alice is trying to get rid of the low-quality products, so I'll pass"
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,"Alice's recommendation doesn't matter to me at this point, I'll pass"
high-quality,12500.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"I'll take it, but I'm expecting it to be low quality"
high-quality,12500.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"I'm starting to think Alice's recommendations are actually reliable, so I'll take it"
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,"I'm going to assume Alice knows something I don't, and trust her decision to pass on this one"
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,"Alice's track record of recommending low-quality products is consistent, so I'll pass"
high-quality,12500.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,"I'm going to take a chance and buy it, but I'm not expecting much"
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,"Alice's recommendation not to buy this one is consistent with her past behavior of recommending low-quality products, so I'll pass"
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,no,"Alice's track record of recommending low-quality products is too consistent to ignore, so I'll pass"
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,no,"At this point, I'm just saving myself $10000 by not buying what I'm pretty sure is a low-quality product"
high-quality,12500.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,"I'm starting to think Alice is trying to trick me into buying a low-quality product, but I'll take a chance"
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,no,"Alice's recommendation not to buy this one is consistent with her past behavior of recommending low-quality products, so I'll pass"
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"Alice's track record of recommending low-quality products is too consistent to ignore, so I'll pass and save myself $10000"
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,no,"At this point, I'm just going to assume everything Alice doesn't recommend is a low-quality product and save my money"
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"It's not worth the risk, I'll just let the product go to waste"
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,"I'm out of rounds, and I'm glad I saved myself from wasting money on low-quality products"
