alice_gain,bob_gain,message,player,round,decision
70.0,30.0,"Let's start with a fair split. I'll give you 30 dollars, and I'll take 70. It's a good starting point, and we can negotiate from here.",Alice,1,
,,,Bob,1,reject
50.0,50.0,Let's meet in the middle and start with a 50/50 split. We can adjust from here.,Bob,2,
,,I'm not ready to meet in the middle yet. I'll make a new offer. How about I take 55 and you take 45?,Alice,2,reject
55.0,45.0,"I'm sticking with my previous offer. I'll take 55 and you can take 45. It's a fair deal, and we can move on from here.",Alice,3,
,,,Bob,3,reject
60.0,40.0,I'm willing to give in a bit. I'll take 40 and you can take 60. We're getting closer to a deal.,Bob,4,
,,"I'm getting close, but I'd like to take a bit more. How about I take 65 and you take 35?",Alice,4,reject
65.0,35.0,"I'm still holding firm at 65 for me and 35 for you. It's a good deal, and I'm not willing to budge much further.",Alice,5,
,,,Bob,5,reject
68.0,32.0,"I'm willing to compromise further. I'll take 32 and you can take 68. It's getting close, and I'm hoping we can wrap this up soon.",Bob,6,
,,I'm not quite there yet. How about I take 70 and you take 30?,Alice,6,reject
70.0,30.0,"I'm sticking with my previous offer. I'll take 70 and you can take 30. It's a fair deal, and I'm not willing to budge much further.",Alice,7,
,,,Bob,7,reject
72.0,28.0,I'm getting desperate. I'll take 28 and you can take 72. I hope this is the last offer before we're left with nothing.,Bob,8,
,,I'm not quite there yet. How about I take 75 and you take 25?,Alice,8,reject
75.0,25.0,"I'm not willing to give up much more. I'll take 75 and you can take 25. It's a fair deal, and I'm not sure how much more we can negotiate.",Alice,9,
,,,Bob,9,reject
80.0,20.0,I'm really struggling here. I'll take 20 and you can take 80. I'm not sure how much more I can give in.,Bob,10,
,,I'm not quite there yet. How about I take 85 and you take 15?,Alice,10,reject
85.0,15.0,I'm not going to give up now. I'll take 85 and you can take 15. It's the best deal you're going to get.,Alice,11,
,,,Bob,11,reject
90.0,10.0,I'm not going to get any more. I'll take 10 and you can take 90. I'm not willing to give up anymore.,Bob,12,
,,"Alright, I'll accept your offer. I'll take 90 and you can take 10. It's a bit lopsided, but I'm willing to compromise to avoid walking away with nothing.",Alice,12,accept
