product_price,player,round,decision
100.0,Alice,1,
,Bob,1,RejectOffer
95.0,Bob,2,
,Alice,2,RejectOffer
110.0,Alice,3,
,Bob,3,RejectOffer
98.0,Bob,4,
,Alice,4,RejectOffer
105.0,Alice,5,
,Bob,5,RejectOffer
102.0,Bob,6,
,Alice,6,RejectOffer
108.0,Alice,7,
,Bob,7,RejectOffer
105.0,Bob,8,
,Alice,8,RejectOffer
110.0,Alice,9,
,Bob,9,RejectOffer
107.0,Bob,10,
,Alice,10,RejectOffer
112.0,Alice,11,
,Bob,11,RejectOffer
109.0,Bob,12,
,Alice,12,RejectOffer
115.0,Alice,13,
,Bob,13,RejectOffer
113.0,Bob,14,
,Alice,14,SellToJhon
