alice_gain,bob_gain,message,player,round,decision
80.0,20.0,Let's start with a fair split. Accept and we can finish the game.,Alice,1,
,,,Bob,1,reject
50.0,50.0,Take it or leave it. No negotiations.,Bob,2,
,,,Alice,2,reject
60.0,40.0,A slight adjustment to the previous offer. Hope you'll consider this one.,Alice,3,
,,,Bob,3,reject
45.0,55.0,"I'll give you a slightly better deal, but don't expect it to last.",Bob,4,
,,,Alice,4,reject
55.0,45.0,Last chance to get a decent deal. Don't let it slip away!,Alice,5,
,,,Bob,5,accept
