alice_gain,bob_gain,player,round,decision
500000.0,500000.0,Alice,1,
,,Bob,1,reject
400000.0,600000.0,Bob,2,
,,Alice,2,reject
475000.0,525000.0,Alice,3,
,,Bob,3,reject
450000.0,550000.0,Bob,4,
,,Alice,4,reject
458593.0,541407.0,Alice,5,
,,Bob,5,reject
425000.0,575000.0,Bob,6,
,,Alice,6,reject
445946.0,554054.0,Alice,7,
,,Bob,7,reject
400000.0,600000.0,Bob,8,
,,Alice,8,reject
425220.0,574780.0,Alice,9,
,,Bob,9,reject
375000.0,625000.0,Bob,10,
,,Alice,10,reject
401882.0,598118.0,Alice,11,
,,Bob,11,reject
350000.0,650000.0,Bob,12,
,,Alice,12,accept
