message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this amazing product! I think you'll love it, and I'm willing to start the conversation with a price of $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I really appreciate it, but $180 is a bit out of my budget. I'm willing to pay $130 for it. What do you think?",130.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking to save some money, Bob, but I'm not willing to go as low as $130. I'm willing to meet you in the middle at $160. What do you think?",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down a bit, but $160 is still a little higher than I'm comfortable with. I'm happy to pay $140 for it.  Let me know if that works for you.",140.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I'm getting close to my minimum price, Bob, but I'm still not willing to go as low as $140. I'm willing to meet you at $155. That's the lowest I can go.",155.0,Alice,5,,
,,Bob,5,BuyFromJhon,
