product_price,player,round,decision
75.0,Alice,1,
,Bob,1,RejectOffer
80.0,Bob,2,
,Alice,2,RejectOffer
85.0,Alice,3,
,Bob,3,RejectOffer
82.0,Bob,4,
,Alice,4,RejectOffer
87.0,Alice,5,
,Bob,5,RejectOffer
84.0,Bob,6,
,Alice,6,RejectOffer
89.0,Alice,7,
,Bob,7,RejectOffer
88.0,Bob,8,
,Alice,8,RejectOffer
92.0,Alice,9,
,Bob,9,RejectOffer
90.0,Bob,10,
,Alice,10,RejectOffer
95.0,Alice,11,
,Bob,11,RejectOffer
91.0,Bob,12,
,Alice,12,RejectOffer
98.0,Alice,13,
,Bob,13,RejectOffer
92.0,Bob,14,
,Alice,14,RejectOffer
99.0,Alice,15,
,Bob,15,RejectOffer
93.0,Bob,16,
,Alice,16,RejectOffer
99.5,Alice,17,
,Bob,17,RejectOffer
94.0,Bob,18,
,Alice,18,RejectOffer
99.9,Alice,19,
,Bob,19,RejectOffer
95.0,Bob,20,
,Alice,20,RejectOffer
99.95,Alice,21,
,Bob,21,RejectOffer
96.0,Bob,22,
,Alice,22,RejectOffer
99.99,Alice,23,
,Bob,23,RejectOffer
97.0,Bob,24,
,Alice,24,RejectOffer
99.995,Alice,25,
,Bob,25,RejectOffer
98.0,Bob,26,
,Alice,26,RejectOffer
99.999,Alice,27,
,Bob,27,BuyFromJhon
