message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you the product at a price of $12,000. I think it's a great value and I'm confident you'll love it.",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but $12,000 is a bit too high for me. Would you consider $8,000?",8000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for your offer, but $8,000 is a bit too low for me. I'm willing to consider a price of $9,500. It's a fair compromise, and I think you'll find it's a great value.",9500.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you working with me. How about we meet in the middle at $9,000?",9000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I'm not willing to go all the way to $9,000, but I'm willing to meet you at $9,200. It's a small increase, but I think it's still a fair price for the product.",9200.0,Alice,5,
,,Bob,5,AcceptOffer
