alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's split it evenly, considering the risk and uncertainty of future rounds.",Alice,1,
,,,Bob,1,reject
300000.0,700000.0,"I'll take a risk and propose a 7:3 split, hoping to get a better deal later on.",Bob,2,
,,,Alice,2,reject
500000.0,500000.0,"Given the inflation and uncertain outcomes, let's aim for an equal split to minimize risk.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I'll try to squeeze a bit more out of this, hoping the risk of rejection is worth the potential gain.",Bob,4,
,,,Alice,4,reject
400000.0,600000.0,"Considering the inflation and past rejections, I propose a 4:6 split, aiming for a balanced risk versus reward scenario.",Alice,5,
,,,Bob,5,accept
