message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you the product at a price of $12000. I think it's a great value, and I'm confident you'll love it.",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your offer, but I was thinking more along the lines of $9000. I'm really interested in the product, but I need to stay within a certain budget. Can you meet me halfway?",9000.0,Bob,2,,
,,Alice,2,RejectOffer,11000.0
"I appreciate your interest in the product, Bob. I can see you're trying to negotiate, but I need to make a profit. I'm willing to meet you halfway, but I need to get at least $11000 for it. Can you consider that?",11000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your concerns about making a profit, Alice. However, I'm still a bit above my budget. Would you be willing to consider $10500? I'm really interested in the product, and I'm willing to meet you halfway again.",10500.0,Bob,4,,
,,Alice,4,RejectOffer,11500.0
"I appreciate your persistence, Bob! I can see you're really interested in the product. I'm willing to meet you halfway again, but I need to get at least $11500 for it. I think it's a fair price, considering its value to you is $15000. Can you consider that?",11500.0,Alice,5,,
,,Bob,5,RejectOffer,
"I understand your perspective, Alice, but I'm still a bit above my budget. I'm willing to meet you halfway again, but I can only go up to $11000. I think that's a fair price considering the value I'm willing to pay for the product.",11000.0,Bob,6,,
,,Alice,6,RejectOffer,12000.0
"I appreciate your willingness to meet me halfway, Bob, but I'm not willing to go below $12000. I think that's the minimum I can accept to make it worth my while. I'm willing to negotiate, but I need to get a decent price for the product. Can you consider that?",12000.0,Alice,7,,
,,Bob,7,BuyFromJhon,
