alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's start fair. I'll take the lion's share this time, but I'm sure you'll get a better deal in the future!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I'll take a decent share, but I'm not giving you all the power!",Bob,2,
,,,Alice,2,reject
500000.0,500000.0,Let's split it evenly this time.  It's in both our best interests to avoid further losses with inflation.,Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"I'm trying to get a better deal, but I'm not being greedy",Bob,4,
,,,Alice,4,reject
400000.0,600000.0,I'm willing to compromise.  Let's split the difference from our last offers. We're both losing more money with each round.,Alice,5,
,,,Bob,5,reject
200000.0,800000.0,"I'm trying to get more, but I'm not sure how much longer we can keep playing with inflation eating away at our gains",Bob,6,
,,,Alice,6,reject
300000.0,700000.0,"We're both losing more and more with each round. Let's find a compromise.  I'm willing to take less than our last offers, but we need to reach an agreement quickly.",Alice,7,
,,,Bob,7,reject
100000.0,900000.0,"I'm getting desperate, but I'm not going to give up without a fight",Bob,8,
,,,Alice,8,reject
200000.0,800000.0,"We're running out of time! This is my final offer, and it's the best I can do. We're both losing out with inflation, and we need to reach a deal now.",Alice,9,
,,,Bob,9,reject
50000.0,950000.0,This is my last chance to get a decent deal. I'm not going to give you anything more,Bob,10,
,,,Alice,10,reject
100000.0,900000.0,We're both on the verge of losing everything! It's better to get something than nothing at all.  This is my final offer - accept it or we both walk away with nothing.,Alice,11,
,,,Bob,11,accept
