message,product_price,player,round,decision
"Hi Bob, I'm selling this amazing product that I think you'll love. I'm asking for $100 for it. What do you think?",100.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I appreciate the product, but I was hoping to keep my budget under $80. Would you be willing to lower the price?",80.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand you're looking for a good deal, but $80 is just too low for me. I'm willing to come down a bit to $90. How about that?",90.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, thank you for your response. I understand the value of the product, but I'm still looking for something closer to $75. Can we meet in the middle?",75.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your continued interest, but I'm really not comfortable going lower than $85. This is a good deal for both of us, and I believe it reflects the true value of the product.",85.0,Alice,5,
,,Bob,5,RejectOffer
"Hello Alice, I appreciate your offer, but I'm still hoping to stay within $70. Is there any possibility of meeting in the middle?",70.0,Bob,6,
,,Alice,6,SellToJhon
