message,product_price,player,round,decision
"Hi Bob, I'm selling this product and I think it would be a great fit for you.  I'm asking for $140 for it, which is a fair price considering its value. What do you think?",140.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for your offer. I appreciate the value of the product, but I am looking to stay within my budget. Would you be willing to consider $130 for the product?",130.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand you're looking for a good deal. I'm willing to come down a bit, but $130 is still too low for me. How about $135? This would still be a great price for you, considering the value of the product.",135.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, I appreciate your willingness to negotiate. I'm still looking to keep the price under $130. Would $128 be acceptable to you?",128.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your persistence, but $128 is still too low for me. I'm willing to go down to $132, which is a fair compromise. Let's close this deal!",132.0,Alice,5,
,,Bob,5,AcceptOffer
