product_price,player,round,decision
900000.0,Alice,1,
,Bob,1,RejectOffer
750000.0,Bob,2,
,Alice,2,RejectOffer
950000.0,Alice,3,
,Bob,3,RejectOffer
720000.0,Bob,4,
,Alice,4,RejectOffer
975000.0,Alice,5,
,Bob,5,RejectOffer
700000.0,Bob,6,
,Alice,6,RejectOffer
990000.0,Alice,7,
,Bob,7,RejectOffer
680000.0,Bob,8,
,Alice,8,RejectOffer
1005000.0,Alice,9,
,Bob,9,RejectOffer
660000.0,Bob,10,
,Alice,10,RejectOffer
1020000.0,Alice,11,
,Bob,11,RejectOffer
640000.0,Bob,12,
,Alice,12,RejectOffer
1035000.0,Alice,13,
,Bob,13,RejectOffer
620000.0,Bob,14,
,Alice,14,RejectOffer
1050000.0,Alice,15,
,Bob,15,RejectOffer
600000.0,Bob,16,
,Alice,16,RejectOffer
1065000.0,Alice,17,
,Bob,17,RejectOffer
580000.0,Bob,18,
,Alice,18,RejectOffer
1080000.0,Alice,19,
,Bob,19,RejectOffer
560000.0,Bob,20,
,Alice,20,RejectOffer
1095000.0,Alice,21,
,Bob,21,RejectOffer
540000.0,Bob,22,
,Alice,22,RejectOffer
1110000.0,Alice,23,
,Bob,23,RejectOffer
520000.0,Bob,24,
,Alice,24,RejectOffer
1125000.0,Alice,25,
,Bob,25,RejectOffer
500000.0,Bob,26,
,Alice,26,RejectOffer
1140000.0,Alice,27,
,Bob,27,RejectOffer
480000.0,Bob,28,
,Alice,28,RejectOffer
1155000.0,Alice,29,
,Bob,29,RejectOffer
460000.0,Bob,30,
,Alice,30,SellToJhon
