product_price,player,round,decision
950000.0,Alice,1,
,Bob,1,RejectOffer
850000.0,Bob,2,
,Alice,2,RejectOffer
900000.0,Alice,3,
,Bob,3,RejectOffer
875000.0,Bob,4,
,Alice,4,RejectOffer
925000.0,Alice,5,
,Bob,5,RejectOffer
887500.0,Bob,6,
,Alice,6,RejectOffer
912500.0,Alice,7,
,Bob,7,RejectOffer
896250.0,Bob,8,
,Alice,8,RejectOffer
906250.0,Alice,9,
,Bob,9,RejectOffer
891093.75,Bob,10,
,Alice,10,RejectOffer
901093.75,Alice,11,
,Bob,11,RejectOffer
896078.125,Bob,12,
,Alice,12,RejectOffer
899078.12,Alice,13,
,Bob,13,RejectOffer
894539.06,Bob,14,
,Alice,14,RejectOffer
896539.06,Alice,15,
,Bob,15,RejectOffer
892269.53,Bob,16,
,Alice,16,RejectOffer
894269.53,Alice,17,
,Bob,17,RejectOffer
890134.76,Bob,18,
,Alice,18,RejectOffer
892134.76,Alice,19,
,Bob,19,RejectOffer
888067.38,Bob,20,
,Alice,20,RejectOffer
889067.38,Alice,21,
,Bob,21,RejectOffer
885533.69,Bob,22,
,Alice,22,RejectOffer
886533.69,Alice,23,
,Bob,23,RejectOffer
883266.84,Bob,24,
,Alice,24,RejectOffer
884266.84,Alice,25,
,Bob,25,RejectOffer
881033.42,Bob,26,
,Alice,26,RejectOffer
883033.42,Alice,27,
,Bob,27,RejectOffer
878516.71,Bob,28,
,Alice,28,RejectOffer
880516.71,Alice,29,
,Bob,29,RejectOffer
876258.35,Bob,30,
,Alice,30,SellToJhon
