round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I trust your recommendation for now.
high-quality,125.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,I'll take your word for it this time.
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,"Your recommendations have been accurate so far, I'll trust you again."
high-quality,125.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"You've been right every time, I'll follow your advice again."
high-quality,125.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"You're on a roll with accurate recommendations, I'll buy it."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,"You've been right every time, I'll trust your judgment again."
high-quality,125.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"Your track record is perfect so far, I'll follow your advice."
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,"I see no reason to doubt your recommendations, so I'll pass on this one."
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,"You've been consistently accurate, I'll trust your judgment again."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,"You're 10 for 10 on recommendations, I'll keep trusting you."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,"No reason to change my strategy now, I'll pass on this one too."
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,"You're still perfect with your recommendations, I'll keep following your advice."
high-quality,125.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"You've been right every time, I'll trust your recommendation and buy it."
high-quality,125.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,"Your recommendations have been flawless so far, I'll buy this one too."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"I see no reason to doubt your judgment, so I'll pass on this one."
high-quality,125.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"You've been consistently accurate, I'll trust your recommendation and buy it."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"Your track record is still perfect, I'll follow your advice and pass on this one."
high-quality,125.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"You've been right every time, I'll trust your recommendation and buy it."
high-quality,125.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,"Your recommendations have been flawless so far, I'll buy this one too."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,"You've had a perfect record so far, I'll trust your judgment one last time."
