alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, I'll take 60%",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,My turn! I'll be slightly more generous to myself this time. Let's close the deal.,Bob,2,
,,,Alice,2,reject
5700.0,4300.0,I'll meet you halfway between my first offer and your last one,Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Time is money, Alice!  I'm reducing my share slightly, let's wrap this up.",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"Getting desperate here, let's find a middle ground",Alice,5,
,,,Bob,5,accept
