alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair!,Alice,1,
,,,Bob,1,reject
45.0,55.0,My turn to propose something more balanced. This is a good deal before inflation eats into it!,Bob,2,
,,,Alice,2,reject
57.0,43.0,"Considering inflation, this is a fair compromise.",Alice,3,
,,,Bob,3,reject
48.0,52.0,"The clock is ticking, Alice. This is a good deal for both of us.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"Inflation is hurting us both, let's settle on this.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, let's be realistic.  We're both losing money. 50/50 is the fairest and ensures we both leave with something.",Bob,6,
,,,Alice,6,accept
