message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this fantastic product, and I think you'll really love it. I'm willing to start the conversation with a price of $12000. Is this something you'd be interested in?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your offer, Alice, but I'm looking to pay a bit less. Would you be willing to consider $9500 for this product?",9500.0,Bob,2,,
,,Alice,2,RejectOffer,11000.0
"I appreciate your offer, Bob, but I'm not quite comfortable with $9500. I'm willing to meet you halfway and propose a price of $11000. Would you be willing to consider this?",11000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate. I'm still aiming for a lower price. How about $10000? This would be a fair price for both of us.",10000.0,Bob,4,,
,,Alice,4,RejectOffer,10500.0
"I'm glad we're close, Bob! I can see that we're making progress. I'm willing to meet you at $10000, but I'd like to propose a slight premium for the product's value. How about $10500? It's a compromise that I think is fair for both of us.",10500.0,Alice,5,,
,,Bob,5,AcceptOffer,
