alice_gain,bob_gain,message,player,round,decision
999999.0,1.0,"Take it or leave it, Bob.  I'm feeling generous today.",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,"Let's split it evenly. It's a fair deal, wouldn't you say?",Bob,2,
,,,Alice,2,reject
900000.0,100000.0,"I'm willing to compromise, Bob. Let's be reasonable.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'm willing to take a bit less, but I need a larger share than that. Let's find a middle ground.",Bob,4,
,,,Alice,4,reject
800000.0,200000.0,"Bob, we're getting close to the end here.  Let's be practical.  This is my final offer.",Alice,5,
,,,Bob,5,accept
