message,product_price,player,round,decision,counteroffer
Hello Bob! I'm excited to offer you this incredible product. It's a one-of-a-kind opportunity to own something truly unique. I'm willing to sell it to you for $950000. I believe this is a fair price considering the product's value and potential benefits. What do you think?,950000.0,Alice,1,,
,,Bob,1,RejectOffer,850000.0
"I appreciate the offer, but I was thinking more along the lines of $825000. Is that something you'd be willing to consider?",825000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Thank you for your offer, Bob. I appreciate your interest in the product. However, I'm not willing to go as low as $825000. I'm willing to meet you halfway and offer you the product for $875000. This is a fair price considering the product's value and potential benefits. What do you think?",875000.0,Alice,3,,
,,Bob,3,RejectOffer,850000.0
"I appreciate the offer, but I was thinking more along the lines of $850000 was a bit too high. I'm willing to meet you at $860000, but I'm not sure if I can go any higher than that. Can you consider that?",860000.0,Bob,4,,
,,Alice,4,RejectOffer,
"I understand your concerns, Bob, and I appreciate your willingness to meet me halfway. However, I'm not willing to go as low as $860000. I'm willing to compromise and offer you the product for $880000. This is a fair price considering the product's value and potential benefits. What do you think?",880000.0,Alice,5,,
,,Bob,5,RejectOffer,855000.0
"I appreciate the offer, but I'm still a bit concerned about the price. I'm willing to meet you at $855000, but I'm not sure if I can go any higher than that. Can you consider that?",855000.0,Bob,6,,
,,Alice,6,RejectOffer,
"I understand your concerns, Bob, and I appreciate your willingness to meet me halfway. However, I'm not willing to go as low as $855000. I'm willing to compromise and offer you the product for $870000. This is a fair price considering the product's value and potential benefits. What do you think?",870000.0,Alice,7,,
,,Bob,7,RejectOffer,860000.0
"I appreciate the offer, but I'm still a bit concerned about the price. I'm willing to meet you at $860000, but I'm not sure if I can go any higher than that. Can you consider that?",860000.0,Bob,8,,
,,Alice,8,RejectOffer,
"I understand your concerns, Bob, and I appreciate your willingness to meet me halfway. However, I'm not willing to go as low as $860000. I'm willing to make one final offer of $900000. This is a fair price considering the product's value and potential benefits. If you're not willing to meet me at this price, I'll have to consider other options. What do you think?",900000.0,Alice,9,,
,,Bob,9,RejectOffer,
"I appreciate the offer, but I'm afraid I've reached my limit. I'm willing to meet you at $850000, but I'm not willing to go any higher. If this is still not acceptable, I'll have to consider other options.",850000.0,Bob,10,,
,,Alice,10,SellToJhon,
