alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly. Fair is fair, right?",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'm feeling generous, but let's make it worthwhile for both of us.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'm willing to compromise, but I need a little more to make it worthwhile for me.  Let's try this split.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Time is running out, this is a fair deal considering the circumstances.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"We're getting closer to the end, let's find a solution that benefits both of us. I'm willing to take a slightly larger share this round, but I'm open to negotiation.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Okay, let's stop wasting time.  50/50 is the most logical solution.",Bob,6,
,,,Alice,6,accept
