message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product! It's a unique opportunity to own a high-quality item that I'm sure you'll love. I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I'm interested, but that price is a bit high for me.  Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking to save some money, Bob. I can do $105, but I'm not willing to go any lower than that.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me on the price, Alice.  How about we split the difference and make it $90?",90.0,Bob,4,,
,,Alice,4,RejectOffer,95.0
"I can do $95, but I'm getting close to my minimum price. I'm not sure I can go any lower.",95.0,Alice,5,,
,,Bob,5,AcceptOffer,
