message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you an incredible opportunity to purchase a unique and valuable item. I'm looking for $12000 for it. Would you like to make an offer or accept my price?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice.  I'm really interested in the product, but $12000 is a bit out of my price range.  I'm willing to pay $9000 for it.  Let me know what you think.",9000.0,Bob,2,,
,,Alice,2,RejectOffer,11000.0
"Thanks for your offer, Bob. I understand that $9000 is a bit low for me, but I'm willing to meet you halfway. I can offer it to you for $11000. Would you be willing to meet me at this price?",11000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down on the price, but $11000 is still a bit higher than I'm comfortable with.  I'm willing to go up to $10500.  This is my final offer.",10500.0,Bob,4,,
,,Alice,4,RejectOffer,10800.0
"I appreciate your persistence, Bob! I'm willing to meet you at $10500, but I can do a bit better than that. I'll offer it to you for $10800. Is this a price you'd be willing to accept?",10800.0,Alice,5,,
,,Bob,5,BuyFromJhon,
