message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this great product! I think you'll really love it.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I appreciate it. I'm interested, but I'm only able to go up to $100 right now. Would you be willing to consider that?",100.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"Thanks for your counteroffer, Bob. I appreciate your interest in the product. I'm willing to meet you halfway, but I need to make a profit, so I can offer it to you for $125. Let me know if that works for you!",125.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I really appreciate you meeting me halfway, but I'm still stuck at $110.  It's the best I can do right now.  Let me know what you think.",110.0,Bob,4,,
,,Alice,4,RejectOffer,128.0
"I can see you're really interested in the product, Bob! I'm willing to give you a slight discount, but I need to make a profit, so I can offer it to you for $127.50. Let me know if that's acceptable to you!",127.5,Alice,5,,
,,Bob,5,BuyFromJhon,
