alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"I'm feeling generous, Bob. Let's get this started.",Alice,1,
,,,Bob,1,reject
100000.0,900000.0,Let's start with a fair offer. I believe we can find a better agreement in the future if you accept this.,Bob,2,
,,,Alice,2,reject
800000.0,200000.0,"I'm still willing to negotiate, Bob. Let's find a solution that works for both of us.",Alice,3,
,,,Bob,3,reject
200000.0,800000.0,I'm willing to compromise. Let's make this a win-win situation.,Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"Let's try again, Bob. I'm hoping we can come to an agreement that works for both of us before the money loses too much value.",Alice,5,
,,,Bob,5,reject
300000.0,700000.0,We're both losing money with each round. It's in our best interest to come to a reasonable agreement. I'm willing to give you a larger share this time.,Bob,6,
,,,Alice,6,accept
