alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's start with this. I believe it's a generous offer for you, Bob.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Let's try to find a fairer split, 60-40 seems more reasonable to me.",Bob,2,
,,,Alice,2,reject
700000.0,300000.0,"Bob, I appreciate you trying to find a fairer split. How about this? It's closer to the middle ground.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I see we're getting closer, but I still think I deserve a bit more. How about 55-45?",Bob,4,
,,,Alice,4,reject
650000.0,350000.0,"Bob, we need to find a compromise soon. This offer is fair and leaves us both with a significant sum.",Alice,5,
,,,Bob,5,reject
475000.0,525000.0,I'm willing to meet you closer to the middle. 525k is as low as I'm willing to go. Let's settle this.,Bob,6,
,,,Alice,6,reject
600000.0,400000.0,"Bob, time is running out. This is my final offer. It's a fair deal, and we both walk away with a good amount.",Alice,7,
,,,Bob,7,accept
