message,product_price,player,round,decision
"Hello Bob! I'm excited to offer you this amazing product for a special price. I think it's a great opportunity for you to get this valuable item at a discounted rate. I'm willing to sell it to you for $12,000. What do you think?",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice. I'm really interested in the product, but $12,000 is a bit too high for my budget.  Would you consider $8,000?",8000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand your budget constraints, but I'm not willing to go as low as $8,000. However, I'm willing to meet you halfway. I can offer it to you for $10,500. It's a fair price considering the product's value, and I think it's a great compromise. What do you think?",10500.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you meeting me halfway, Alice.  How about $9,500? I think that's a fair offer.",9500.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I'm getting close to your offer, but I still need to make a profit. I can do $10,200, which is my final offer. It's a great deal, and I think you'll be happy with the price. What do you think?",10200.0,Alice,5,
,,Bob,5,BuyFromJhon
