alice_gain,bob_gain,message,player,round,decision
5500.0,4500.0,Let's be fair and close the deal!,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I think this is a fairer split, considering the inflation will impact you more than me. Let's get this done!",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,I'll take a bit more to compensate for the inflation hit I'm taking. Your turn!,Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"I'm willing to compromise, but I still need to make sure I get a fair share given the inflation. Let's close this deal!",Bob,4,
,,,Alice,4,reject
6000.0,4000.0,"Inflation is killing me, I need a bigger share to make up for it. Come on, let's end this!",Alice,5,
,,,Bob,5,accept
